FilePath,File,Set,NumberOfNodes,NumberOfArcs,Density,NumberOfPaths,AveragePathLength,StdvPathLength,InDegreeEntropy,OutDegreeEntropy,InDegreeHeterogeneity,OutDegreeHeterogeneity,BetweennessHeterogeneity,Modularity
dataset\MT_Vanhoucke\MT30\Set 4.3 TF (high SP)\EV214.rcp,EV214.rcp,TF (high SP),32,37,0.037298387096774195,9,13.666666666666666,7.453559924999299,0.5818786450459386,0.6150342641411843,41.139517896274654,36.65157048940833,51.30756438641009,0.5997078159240321
dataset\MT_Vanhoucke\MT30\Set 4.3 TF (high SP)\EV215.rcp,EV215.rcp,TF (high SP),32,37,0.037298387096774195,7,14.0,6.718843437888484,0.2771133574914559,0.6150342641411843,59.09130752373996,36.65157048940833,50.916717178688664,0.5566106647187729
dataset\MT_Vanhoucke\MT30\Set 4.3 TF (high SP)\EV216.rcp,EV216.rcp,TF (high SP),32,38,0.038306451612903226,10,12.1,7.408778576796583,0.5818786450459386,0.645245670517286,45.38504155124654,41.13019390581717,51.38194179019756,0.538781163434903
dataset\MT_Vanhoucke\MT30\Set 4.3 TF (high SP)\EV217.rcp,EV217.rcp,TF (high SP),32,37,0.037298387096774195,7,14.142857142857142,8.458783624621407,0.2771133574914559,0.5982301495385808,59.09130752373996,39.643535427319215,51.478906629802204,0.5719503287070855
dataset\MT_Vanhoucke\MT30\Set 4.3 TF (high SP)\EV218.rcp,EV218.rcp,TF (high SP),32,37,0.037298387096774195,8,13.75,6.8145065852195055,0.5818786450459386,0.645245670517286,41.139517896274654,38.14755295836377,50.958309312799344,0.5361577794010227
dataset\MT_Vanhoucke\MT30\Set 4.3 TF (high SP)\EV219.rcp,EV219.rcp,TF (high SP),32,37,0.037298387096774195,9,14.777777777777779,8.791129086601103,0.5067352576114265,0.5500569563964232,45.62746530314098,42.635500365230094,50.78208583604662,0.5967859751643536
dataset\MT_Vanhoucke\MT30\Set 4.3 TF (high SP)\EV22.rcp,EV22.rcp,TF (high SP),32,38,0.038306451612903226,15,19.2,4.1182520563948,0.5818786450459386,0.6995144908036165,45.38504155124654,38.29362880886426,52.127549868020985,0.5720221606648199
dataset\MT_Vanhoucke\MT30\Set 4.3 TF (high SP)\EV220.rcp,EV220.rcp,TF (high SP),32,37,0.037298387096774195,7,14.0,6.25642526870234,0.2771133574914559,0.6150342641411843,59.09130752373996,36.65157048940833,50.469082510386514,0.5602629656683711
dataset\MT_Vanhoucke\MT30\Set 4.3 TF (high SP)\EV221.rcp,EV221.rcp,TF (high SP),32,38,0.038306451612903226,10,12.0,7.05691150575094,0.5067352576114265,0.6995144908036165,51.05817174515236,38.29362880886426,52.32195352609203,0.5186980609418281
dataset\MT_Vanhoucke\MT30\Set 4.3 TF (high SP)\EV222.rcp,EV222.rcp,TF (high SP),32,39,0.03931451612903226,9,11.88888888888889,6.5395284309165165,0.5818786450459386,0.7343806706964617,50.4930966469428,39.72123602892834,49.79718603155423,0.5410913872452333
dataset\MT_Vanhoucke\MT30\Set 4.3 TF (high SP)\EV223.rcp,EV223.rcp,TF (high SP),32,37,0.037298387096774195,7,14.142857142857142,7.735420783246219,0.2771133574914559,0.6150342641411843,59.09130752373996,36.65157048940833,50.699178313448584,0.5580715850986122
dataset\MT_Vanhoucke\MT30\Set 4.3 TF (high SP)\EV224.rcp,EV224.rcp,TF (high SP),32,37,0.037298387096774195,7,14.0,7.0710678118654755,0.2771133574914559,0.6150342641411843,59.09130752373996,36.65157048940833,50.96749970724655,0.537618699780862
dataset\MT_Vanhoucke\MT30\Set 4.3 TF (high SP)\EV225.rcp,EV225.rcp,TF (high SP),32,37,0.037298387096774195,7,14.0,7.54036755451237,0.2771133574914559,0.6150342641411843,59.09130752373996,36.65157048940833,50.783122003852256,0.5514974433893353
dataset\MT_Vanhoucke\MT30\Set 4.3 TF (high SP)\EV226.rcp,EV226.rcp,TF (high SP),32,38,0.038306451612903226,11,11.181818181818182,6.644453350771493,0.645245670517286,0.6722158648096406,41.13019390581717,39.71191135734072,48.136971540091714,0.5547091412742382
dataset\MT_Vanhoucke\MT30\Set 4.3 TF (high SP)\EV227.rcp,EV227.rcp,TF (high SP),32,38,0.038306451612903226,10,13.4,7.045565981523415,0.645245670517286,0.6565276849329176,41.13019390581717,36.875346260387815,43.06769245657328,0.5401662049861495
dataset\MT_Vanhoucke\MT30\Set 4.3 TF (high SP)\EV228.rcp,EV228.rcp,TF (high SP),32,38,0.038306451612903226,8,12.75,7.495832175282475,0.5067352576114265,0.6565276849329176,51.05817174515236,36.875346260387815,50.48978630039431,0.5346260387811634
dataset\MT_Vanhoucke\MT30\Set 4.3 TF (high SP)\EV229.rcp,EV229.rcp,TF (high SP),32,37,0.037298387096774195,7,14.142857142857142,6.91641053537726,0.2771133574914559,0.6150342641411843,59.09130752373996,36.65157048940833,51.34021346976287,0.5609934258582908
dataset\MT_Vanhoucke\MT30\Set 4.3 TF (high SP)\EV23.rcp,EV23.rcp,TF (high SP),32,38,0.038306451612903226,20,18.15,4.98272014064607,0.6722158648096406,0.6565276849329176,39.71191135734072,36.875346260387815,52.41865121923335,0.5761772853185596
dataset\MT_Vanhoucke\MT30\Set 4.3 TF (high SP)\EV230.rcp,EV230.rcp,TF (high SP),32,37,0.037298387096774195,10,11.9,6.744627491566899,0.4141240568744845,0.645245670517286,51.611395178962745,38.14755295836377,52.297912072537436,0.5748721694667641
dataset\MT_Vanhoucke\MT30\Set 4.3 TF (high SP)\EV231.rcp,EV231.rcp,TF (high SP),32,38,0.038306451612903226,8,13.125,6.899954709996291,0.5067352576114265,0.6995144908036165,51.05817174515236,38.29362880886426,50.66086899369209,0.5616343490304708
dataset\MT_Vanhoucke\MT30\Set 4.3 TF (high SP)\EV232.rcp,EV232.rcp,TF (high SP),32,37,0.037298387096774195,7,14.0,6.90755280213519,0.2771133574914559,0.645245670517286,59.09130752373996,38.14755295836377,50.81754551664122,0.5617238860482104
dataset\MT_Vanhoucke\MT30\Set 4.3 TF (high SP)\EV233.rcp,EV233.rcp,TF (high SP),32,37,0.037298387096774195,7,14.0,9.31971796017148,0.2771133574914559,0.645245670517286,59.09130752373996,38.14755295836377,50.61519149991477,0.564645726807889
dataset\MT_Vanhoucke\MT30\Set 4.3 TF (high SP)\EV234.rcp,EV234.rcp,TF (high SP),32,38,0.038306451612903226,9,13.0,7.164728420068226,0.5818786450459386,0.6995144908036165,45.38504155124654,38.29362880886426,47.8600583090379,0.5332409972299169
dataset\MT_Vanhoucke\MT30\Set 4.3 TF (high SP)\EV235.rcp,EV235.rcp,TF (high SP),32,37,0.037298387096774195,7,14.0,6.969320524371696,0.4141240568744845,0.5982301495385808,51.611395178962745,39.643535427319215,50.736113947012434,0.5821767713659605
dataset\MT_Vanhoucke\MT30\Set 4.3 TF (high SP)\EV236.rcp,EV236.rcp,TF (high SP),32,38,0.038306451612903226,8,12.75,8.814051281902097,0.5067352576114265,0.6995144908036165,51.05817174515236,38.29362880886426,52.56947014965342,0.5554016620498614
dataset\MT_Vanhoucke\MT30\Set 4.3 TF (high SP)\EV237.rcp,EV237.rcp,TF (high SP),32,37,0.037298387096774195,7,14.0,6.546536707079771,0.2771133574914559,0.645245670517286,59.09130752373996,38.14755295836377,50.719100230116695,0.5639152666179694
dataset\MT_Vanhoucke\MT30\Set 4.3 TF (high SP)\EV238.rcp,EV238.rcp,TF (high SP),32,37,0.037298387096774195,9,13.0,7.453559924999299,0.4141240568744845,0.645245670517286,47.12344777209642,38.14755295836377,49.38567760782976,0.5536888239590942
dataset\MT_Vanhoucke\MT30\Set 4.3 TF (high SP)\EV239.rcp,EV239.rcp,TF (high SP),32,37,0.037298387096774195,7,14.142857142857142,5.5915387973659785,0.5818786450459386,0.645245670517286,41.139517896274654,38.14755295836377,48.67252364828648,0.5668371073776479
dataset\MT_Vanhoucke\MT30\Set 4.3 TF (high SP)\EV24.rcp,EV24.rcp,TF (high SP),32,37,0.037298387096774195,25,17.4,3.8366652186501757,0.6150342641411843,0.6150342641411843,36.65157048940833,36.65157048940833,54.744114786338926,0.5668371073776479
dataset\MT_Vanhoucke\MT30\Set 4.3 TF (high SP)\EV240.rcp,EV240.rcp,TF (high SP),32,37,0.037298387096774195,7,14.0,8.12403840463596,0.2771133574914559,0.645245670517286,59.09130752373996,38.14755295836377,50.30850339386629,0.5653761869978087
dataset\MT_Vanhoucke\MT30\Set 4.3 TF (high SP)\EV241.rcp,EV241.rcp,TF (high SP),32,37,0.037298387096774195,8,13.875,7.540515565927836,0.5067352576114265,0.645245670517286,45.62746530314098,38.14755295836377,48.87552721729581,0.5668371073776479
dataset\MT_Vanhoucke\MT30\Set 4.3 TF (high SP)\EV242.rcp,EV242.rcp,TF (high SP),32,38,0.038306451612903226,9,13.333333333333334,6.48074069840786,0.6415518483235773,0.6995144908036165,42.54847645429363,38.29362880886426,46.34940555529747,0.5380886426592797
dataset\MT_Vanhoucke\MT30\Set 4.3 TF (high SP)\EV243.rcp,EV243.rcp,TF (high SP),32,37,0.037298387096774195,7,14.142857142857142,7.9359682356178,0.2771133574914559,0.6150342641411843,59.09130752373996,36.65157048940833,50.87602740994918,0.5514974433893353
dataset\MT_Vanhoucke\MT30\Set 4.3 TF (high SP)\EV244.rcp,EV244.rcp,TF (high SP),32,38,0.038306451612903226,8,12.75,6.590713163232034,0.5818786450459386,0.6722158648096406,45.38504155124654,39.71191135734072,50.05686659156733,0.5692520775623268
dataset\MT_Vanhoucke\MT30\Set 4.3 TF (high SP)\EV245.rcp,EV245.rcp,TF (high SP),32,37,0.037298387096774195,7,14.0,6.590035768383312,0.2771133574914559,0.645245670517286,59.09130752373996,38.14755295836377,51.10625516160263,0.5770635500365231
dataset\MT_Vanhoucke\MT30\Set 4.3 TF (high SP)\EV246.rcp,EV246.rcp,TF (high SP),32,39,0.03931451612903226,9,12.666666666666666,7.2877370363584815,0.715537563594637,0.746240629558507,42.414201183431956,38.374753451676526,45.72548104956268,0.5417488494411571
dataset\MT_Vanhoucke\MT30\Set 4.3 TF (high SP)\EV247.rcp,EV247.rcp,TF (high SP),32,37,0.037298387096774195,9,12.555555555555555,6.550845765770523,0.5067352576114265,0.5818786450459386,45.62746530314098,41.139517896274654,50.62297335070174,0.5566106647187729
dataset\MT_Vanhoucke\MT30\Set 4.3 TF (high SP)\EV248.rcp,EV248.rcp,TF (high SP),32,37,0.037298387096774195,7,14.0,7.309485031694876,0.2771133574914559,0.6150342641411843,59.09130752373996,36.65157048940833,51.47831877929192,0.5427319211102994
dataset\MT_Vanhoucke\MT30\Set 4.3 TF (high SP)\EV249.rcp,EV249.rcp,TF (high SP),32,37,0.037298387096774195,7,14.0,7.0710678118654755,0.2771133574914559,0.6150342641411843,59.09130752373996,36.65157048940833,51.45545555588734,0.5507669831994156
dataset\MT_Vanhoucke\MT30\Set 4.3 TF (high SP)\EV25.rcp,EV25.rcp,TF (high SP),32,40,0.04032258064516129,40,15.65,4.350574674683794,0.7226748037400728,0.7226748037400728,37.12,37.12,53.11855138071525,0.55125
dataset\MT_Vanhoucke\MT30\Set 4.3 TF (high SP)\EV250.rcp,EV250.rcp,TF (high SP),32,37,0.037298387096774195,7,14.0,7.559289460184544,0.5067352576114265,0.645245670517286,45.62746530314098,38.14755295836377,51.79942826264706,0.5668371073776479
dataset\MT_Vanhoucke\MT30\Set 4.3 TF (high SP)\EV251.rcp,EV251.rcp,TF (high SP),32,37,0.037298387096774195,7,14.142857142857142,7.9359682356178,0.2771133574914559,0.5982301495385808,59.09130752373996,39.643535427319215,52.081456599893166,0.5741417092768444
dataset\MT_Vanhoucke\MT30\Set 4.3 TF (high SP)\EV252.rcp,EV252.rcp,TF (high SP),32,37,0.037298387096774195,8,14.375,8.245263792020241,0.4141240568744845,0.645245670517286,51.611395178962745,38.14755295836377,51.07399483123189,0.5631848064280497
dataset\MT_Vanhoucke\MT30\Set 4.3 TF (high SP)\EV253.rcp,EV253.rcp,TF (high SP),32,38,0.038306451612903226,9,12.0,7.164728420068226,0.5067352576114265,0.6722158648096406,51.05817174515236,39.71191135734072,50.44451008126641,0.5353185595567866
dataset\MT_Vanhoucke\MT30\Set 4.3 TF (high SP)\EV254.rcp,EV254.rcp,TF (high SP),32,37,0.037298387096774195,7,14.142857142857142,8.708428945216097,0.2771133574914559,0.6150342641411843,59.09130752373996,36.65157048940833,50.92619407525922,0.5536888239590942
dataset\MT_Vanhoucke\MT30\Set 4.3 TF (high SP)\EV255.rcp,EV255.rcp,TF (high SP),32,39,0.03931451612903226,9,12.444444444444445,6.584681062235135,0.645245670517286,0.6922390496806912,45.10716633793557,37.02827087442472,47.80863555195848,0.49835634451019073
dataset\MT_Vanhoucke\MT30\Set 4.3 TF (high SP)\EV256.rcp,EV256.rcp,TF (high SP),32,37,0.037298387096774195,7,14.142857142857142,7.472398188926869,0.2771133574914559,0.6150342641411843,59.09130752373996,36.65157048940833,51.19603254761284,0.5602629656683712
dataset\MT_Vanhoucke\MT30\Set 4.3 TF (high SP)\EV257.rcp,EV257.rcp,TF (high SP),32,37,0.037298387096774195,7,14.0,7.928249671720919,0.5500569563964232,0.6150342641411843,42.635500365230094,36.65157048940833,45.198502930584,0.5602629656683711
dataset\MT_Vanhoucke\MT30\Set 4.3 TF (high SP)\EV258.rcp,EV258.rcp,TF (high SP),32,37,0.037298387096774195,7,14.142857142857142,8.609439527611064,0.2771133574914559,0.6150342641411843,59.09130752373996,36.65157048940833,52.068751620060134,0.5653761869978087
dataset\MT_Vanhoucke\MT30\Set 4.3 TF (high SP)\EV259.rcp,EV259.rcp,TF (high SP),32,37,0.037298387096774195,7,14.142857142857142,6.05754715631834,0.5818786450459386,0.645245670517286,41.139517896274654,38.14755295836377,46.21312716262976,0.5617238860482104
dataset\MT_Vanhoucke\MT30\Set 4.3 TF (high SP)\EV26.rcp,EV26.rcp,TF (high SP),32,38,0.038306451612903226,21,18.666666666666668,3.357058425145632,0.6565276849329176,0.6565276849329176,36.875346260387815,36.875346260387815,58.07716317094973,0.5477839335180056
dataset\MT_Vanhoucke\MT30\Set 4.3 TF (high SP)\EV260.rcp,EV260.rcp,TF (high SP),32,37,0.037298387096774195,7,14.0,6.187545093630776,0.2771133574914559,0.6150342641411843,59.09130752373996,36.65157048940833,50.42068959798787,0.554419284149014
dataset\MT_Vanhoucke\MT30\Set 4.3 TF (high SP)\EV261.rcp,EV261.rcp,TF (high SP),32,37,0.037298387096774195,7,14.0,8.717797887081348,0.2771133574914559,0.645245670517286,59.09130752373996,38.14755295836377,52.36865266377454,0.5719503287070855
dataset\MT_Vanhoucke\MT30\Set 4.3 TF (high SP)\EV262.rcp,EV262.rcp,TF (high SP),32,37,0.037298387096774195,7,14.142857142857142,8.113983897807387,0.5067352576114265,0.645245670517286,45.62746530314098,38.14755295836377,51.69390666079679,0.581446311176041
dataset\MT_Vanhoucke\MT30\Set 4.3 TF (high SP)\EV263.rcp,EV263.rcp,TF (high SP),32,37,0.037298387096774195,7,14.0,8.434622525214577,0.4141240568744845,0.5818786450459386,51.611395178962745,41.139517896274654,52.654301537187514,0.5602629656683711
dataset\MT_Vanhoucke\MT30\Set 4.3 TF (high SP)\EV264.rcp,EV264.rcp,TF (high SP),32,40,0.04032258064516129,11,12.181818181818182,7.030041792429529,0.746240629558507,0.7864315899948003,40.96,38.4,53.55301650436806,0.538125
dataset\MT_Vanhoucke\MT30\Set 4.3 TF (high SP)\EV265.rcp,EV265.rcp,TF (high SP),32,37,0.037298387096774195,8,12.875,6.936092199502541,0.5067352576114265,0.645245670517286,45.62746530314098,38.14755295836377,50.42744901239824,0.5573411249086925
dataset\MT_Vanhoucke\MT30\Set 4.3 TF (high SP)\EV266.rcp,EV266.rcp,TF (high SP),32,37,0.037298387096774195,7,14.0,8.298020417975776,0.4141240568744845,0.645245670517286,51.611395178962745,38.14755295836377,51.71630267453805,0.5799853907962017
dataset\MT_Vanhoucke\MT30\Set 4.3 TF (high SP)\EV267.rcp,EV267.rcp,TF (high SP),32,37,0.037298387096774195,9,13.555555555555555,6.929984946450078,0.4141240568744845,0.6150342641411843,51.611395178962745,36.65157048940833,53.51481146332995,0.5493060628195764
dataset\MT_Vanhoucke\MT30\Set 4.3 TF (high SP)\EV268.rcp,EV268.rcp,TF (high SP),32,38,0.038306451612903226,8,12.875,7.389815626928726,0.5067352576114265,0.6995144908036165,51.05817174515236,38.29362880886426,50.414914779283244,0.5650969529085873
dataset\MT_Vanhoucke\MT30\Set 4.3 TF (high SP)\EV269.rcp,EV269.rcp,TF (high SP),32,37,0.037298387096774195,7,14.142857142857142,6.642473107178669,0.2771133574914559,0.645245670517286,59.09130752373996,38.14755295836377,50.87479908347868,0.5624543462381301
dataset\MT_Vanhoucke\MT30\Set 4.3 TF (high SP)\EV27.rcp,EV27.rcp,TF (high SP),32,39,0.03931451612903226,22,17.818181818181817,4.914138818814392,0.746240629558507,0.6922390496806912,38.374753451676526,37.02827087442472,48.916595877881385,0.576594345825115
dataset\MT_Vanhoucke\MT30\Set 4.3 TF (high SP)\EV270.rcp,EV270.rcp,TF (high SP),32,37,0.037298387096774195,7,14.0,6.8868404532536855,0.2771133574914559,0.6150342641411843,59.09130752373996,36.65157048940833,50.743529411764705,0.5493060628195764
dataset\MT_Vanhoucke\MT30\Set 4.3 TF (high SP)\EV271.rcp,EV271.rcp,TF (high SP),32,37,0.037298387096774195,7,14.0,8.502100580780864,0.5067352576114265,0.5500569563964232,45.62746530314098,42.635500365230094,52.448651853314466,0.5799853907962016
dataset\MT_Vanhoucke\MT30\Set 4.3 TF (high SP)\EV272.rcp,EV272.rcp,TF (high SP),32,37,0.037298387096774195,7,14.0,7.4258236676383005,0.2771133574914559,0.645245670517286,59.09130752373996,38.14755295836377,51.119097642040806,0.5668371073776479
dataset\MT_Vanhoucke\MT30\Set 4.3 TF (high SP)\EV273.rcp,EV273.rcp,TF (high SP),32,37,0.037298387096774195,7,14.0,7.4258236676383005,0.2771133574914559,0.6150342641411843,59.09130752373996,36.65157048940833,51.24105629876667,0.5449233016800585
dataset\MT_Vanhoucke\MT30\Set 4.3 TF (high SP)\EV274.rcp,EV274.rcp,TF (high SP),32,37,0.037298387096774195,7,14.0,6.233549779791836,0.2771133574914559,0.6150342641411843,59.09130752373996,36.65157048940833,50.316337224388214,0.547845142439737
dataset\MT_Vanhoucke\MT30\Set 4.3 TF (high SP)\EV275.rcp,EV275.rcp,TF (high SP),32,37,0.037298387096774195,8,13.5,6.5383484153110105,0.4141240568744845,0.6150342641411843,51.611395178962745,36.65157048940833,47.62597908465161,0.5514974433893353
dataset\MT_Vanhoucke\MT30\Set 4.3 TF (high SP)\EV276.rcp,EV276.rcp,TF (high SP),32,37,0.037298387096774195,7,14.142857142857142,6.127888739864918,0.2771133574914559,0.6150342641411843,59.09130752373996,36.65157048940833,50.407840167651386,0.5383491599707817
dataset\MT_Vanhoucke\MT30\Set 4.3 TF (high SP)\EV277.rcp,EV277.rcp,TF (high SP),32,37,0.037298387096774195,7,14.0,8.734169352933014,0.4141240568744845,0.645245670517286,51.611395178962745,38.14755295836377,52.50647767264248,0.5544192841490139
dataset\MT_Vanhoucke\MT30\Set 4.3 TF (high SP)\EV278.rcp,EV278.rcp,TF (high SP),32,38,0.038306451612903226,11,11.454545454545455,6.443652780607037,0.645245670517286,0.6995144908036165,41.13019390581717,38.29362880886426,48.61564347646932,0.5367036011080332
dataset\MT_Vanhoucke\MT30\Set 4.3 TF (high SP)\EV279.rcp,EV279.rcp,TF (high SP),32,38,0.038306451612903226,10,11.7,6.7977937597429365,0.5067352576114265,0.6565276849329176,51.05817174515236,36.875346260387815,51.39062184375819,0.5394736842105263
dataset\MT_Vanhoucke\MT30\Set 4.3 TF (high SP)\EV28.rcp,EV28.rcp,TF (high SP),32,38,0.038306451612903226,24,17.25,5.035292113340264,0.6565276849329176,0.6565276849329176,36.875346260387815,36.875346260387815,60.51818056447746,0.5526315789473684
dataset\MT_Vanhoucke\MT30\Set 4.3 TF (high SP)\EV280.rcp,EV280.rcp,TF (high SP),32,38,0.038306451612903226,8,13.875,5.06057061999929,0.5500569563964232,0.6995144908036165,46.80332409972299,38.29362880886426,48.97568813208328,0.5609418282548476
dataset\MT_Vanhoucke\MT30\Set 4.3 TF (high SP)\EV281.rcp,EV281.rcp,TF (high SP),32,38,0.038306451612903226,8,13.5,7.399324293474371,0.645245670517286,0.6995144908036165,41.13019390581717,38.29362880886426,43.6233584403657,0.5588642659279778
dataset\MT_Vanhoucke\MT30\Set 4.3 TF (high SP)\EV282.rcp,EV282.rcp,TF (high SP),32,37,0.037298387096774195,9,13.444444444444445,7.33501664182178,0.5818786450459386,0.6150342641411843,41.139517896274654,36.65157048940833,51.127888034817836,0.5704894083272463
dataset\MT_Vanhoucke\MT30\Set 4.3 TF (high SP)\EV283.rcp,EV283.rcp,TF (high SP),32,37,0.037298387096774195,7,14.0,8.035634920242991,0.2771133574914559,0.645245670517286,59.09130752373996,38.14755295836377,51.62920255996202,0.5602629656683711
dataset\MT_Vanhoucke\MT30\Set 4.3 TF (high SP)\EV284.rcp,EV284.rcp,TF (high SP),32,37,0.037298387096774195,7,14.142857142857142,7.735420783246219,0.2771133574914559,0.6150342641411843,59.09130752373996,36.65157048940833,49.890901447355866,0.5558802045288532
dataset\MT_Vanhoucke\MT30\Set 4.3 TF (high SP)\EV285.rcp,EV285.rcp,TF (high SP),32,37,0.037298387096774195,7,14.142857142857142,7.642523357197289,0.2771133574914559,0.645245670517286,59.09130752373996,38.14755295836377,50.60749885910296,0.5653761869978087
dataset\MT_Vanhoucke\MT30\Set 4.3 TF (high SP)\EV286.rcp,EV286.rcp,TF (high SP),32,38,0.038306451612903226,9,12.11111111111111,8.517230176327466,0.5067352576114265,0.6995144908036165,51.05817174515236,38.29362880886426,51.21581865672379,0.5519390581717452
